-81.80  -4.20    0.0
-81.80  -3.80    0.0
-81.80  -3.40    0.0
-81.80  -3.00    0.1
-81.80  -2.60    0.1
-81.80  -2.20    0.5
-81.80  -1.80    3.3
-81.80  -1.40   22.4
-81.80  -1.00    3.5
-81.80  -0.60    0.4
-81.80  -0.20    2.2
-81.80   0.20   10.3
-81.80   0.60   34.6
-81.80   1.00   95.3
-81.80   1.40   56.6
-81.80   1.80   38.6
-81.80   2.20   50.7
-81.80   2.60   25.4
-81.80   3.00   16.4
-81.80   3.40    5.8
-81.80   3.80    2.4
-81.80   4.20    1.9
-81.80   4.60    1.3
-81.80   5.00    2.5
-81.80   5.40    2.1
-81.80   5.80    4.2
-81.80   6.20    7.9
-81.80   6.60    4.4
-81.80   7.00    5.4
-81.80   7.40   12.3
-81.80   7.80    5.6
-81.80   8.20    8.0
-81.80   8.60    4.0
-81.80   9.00    4.5
-81.80   9.40    6.2
-81.80   9.80    1.1
-81.80  10.20    0.7
-81.80  10.60    0.0
-81.80  11.00    0.0
-81.80  11.40    0.0
-81.80  11.80    0.0
-81.80  12.20    0.4
-81.40 -50.20   65.1
-81.40 -49.80   48.6
-81.40 -49.40   53.7
-81.40 -49.00   47.4
-81.40 -48.60   44.7
-81.40 -48.20   37.1
-81.40 -47.80   31.4
-81.40 -47.40   28.1
-81.40 -47.00   24.1
-81.40 -46.60   23.5
-81.40 -46.20   26.6
-81.40 -45.80   25.5
-81.40 -45.40   26.9
-81.40 -45.00   32.5
-81.40 -44.60   29.4
-81.40 -44.20   29.6
-81.40 -43.80   32.5
-81.40 -43.40   30.2
-81.40 -43.00   14.6
-81.40 -42.60    7.8
-81.40 -42.20    3.8
-81.40 -41.80    3.2
-81.40 -41.40    1.5
-81.40 -41.00    0.6
-81.40 -40.60    0.1
-81.40 -40.20    0.0
-81.40 -39.80    0.0
-81.40 -39.40    0.4
-81.40 -39.00    0.3
-81.40 -38.60    0.1
-81.40 -38.20    0.2
-81.40 -37.80    0.4
-81.40 -37.40    0.8
-81.40 -37.00    0.5
-81.40 -36.60    0.6
-81.40 -36.20    1.3
-81.40 -35.80    1.1
-81.40 -35.40    0.4
-81.40 -35.00    0.1
-81.40 -34.60    0.1
-81.40 -34.20    0.4
-81.40 -33.80    0.4
-81.40 -33.40    0.3
-81.40 -33.00    0.0
-81.40 -32.60    0.0
-81.40 -32.20    0.0
-81.40 -31.80    0.0
-81.40 -31.40    0.0
-81.40 -31.00    0.1
-81.40 -30.60    0.3
-81.40 -30.20    0.3
-81.40 -29.80    0.1
-81.40 -29.40    0.0
-81.40 -29.00    0.3
-81.40 -28.60    0.7
-81.40 -28.20    0.4
-81.40 -27.80    0.1
-81.40 -27.40    0.1
-81.40 -27.00    0.0
-81.40 -26.60    0.0
-81.40 -26.20    0.1
-81.40 -25.80    0.0
-81.40 -25.40    0.0
-81.40 -25.00    0.0
-81.40 -24.60    0.0
-81.40 -24.20    0.0
-81.40 -23.80    0.0
-81.40 -23.40    0.4
-81.40 -23.00    0.4
-81.40 -22.60    0.3
-81.40 -22.20    0.0
-81.40 -21.80    0.1
-81.40 -21.40    0.0
-81.40 -21.00    0.1
-81.40 -20.60    0.0
-81.40 -20.20    0.0
-81.40 -19.80    0.1
-81.40 -19.40    0.1
-81.40 -19.00    0.1
-81.40 -18.60    0.3
-81.40 -18.20    0.4
-81.40 -17.80    0.1
-81.40 -17.40    0.2
-81.40 -17.00    0.2
-81.40 -16.60    1.0
-81.40 -16.20    3.0
-81.40 -15.80    0.7
-81.40 -15.40    0.0
-81.40 -15.00    0.0
-81.40 -14.60    0.0
-81.40 -14.20    0.0
-81.40 -13.80    0.0
-81.40 -13.40    0.0
-81.40 -13.00    0.0
-81.40 -12.60    0.0
-81.40 -12.20    0.0
-81.40 -11.80    0.0
-81.40 -11.40    0.0
-81.40 -11.00    0.0
-81.40 -10.60    0.0
-81.40 -10.20    0.0
-81.40  -9.80    0.0
-81.40  -9.40    0.1
-81.40  -9.00    0.0
-81.40  -8.60    0.0
-81.40  -8.20    0.0
-81.40  -7.80    0.0
-81.40  -7.40    0.0
-81.40  -7.00    0.0
-81.40  -6.60    0.0
-81.40  -6.20    0.0
-81.40  -5.80    0.0
-81.40  -5.40    0.0
-81.40  -5.00    0.3
-81.40  -4.60    0.8
-81.40  -4.20    1.1
-81.40  -3.80    0.3
-81.40  -3.40    0.2
-81.40  -3.00    0.1
-81.40  -2.60    0.3
-81.40  -2.20    2.7
-81.40  -1.80   34.3
-81.40  -1.40    4.4
-81.40  -1.00    0.2
-81.40  -0.60    1.0
-81.40  -0.20    4.5
-81.40   0.20   22.4
-81.40   0.60   63.7
-81.40   1.00   94.9
-81.40   1.40   64.8
-81.40   1.80   38.0
-81.40   2.20   44.8
-81.40   2.60   22.7
-81.40   3.00   29.8
-81.40   3.40   10.5
-81.40   3.80   11.9
-81.40   4.20    5.3
-81.40   4.60    2.6
-81.40   5.00    1.9
-81.40   5.40    2.3
-81.40   5.80    2.5
-81.40   6.20    2.4
-81.40   6.60    0.7
-81.40   7.00    1.3
-81.40   7.40    2.7
-81.40   7.80    8.2
-81.40   8.20    4.5
-81.40   8.60    4.1
-81.40   9.00    3.1
-81.40   9.40    2.7
-81.40   9.80    0.7
-81.40  10.20    0.0
-81.40  10.60    0.0
-81.40  11.00    0.0
-81.40  11.40    0.0
-81.40  11.80    0.3
-81.40  12.20    0.0
-81.00 -50.20   52.3
-81.00 -49.80   45.1
-81.00 -49.40   47.0
-81.00 -49.00   43.1
-81.00 -48.60   42.9
-81.00 -48.20   35.4
-81.00 -47.80   30.6
-81.00 -47.40   27.1
-81.00 -47.00   24.5
-81.00 -46.60   24.0
-81.00 -46.20   25.7
-81.00 -45.80   25.1
-81.00 -45.40   26.4
-81.00 -45.00   32.3
-81.00 -44.60   28.8
-81.00 -44.20   29.7
-81.00 -43.80   32.0
-81.00 -43.40   27.8
-81.00 -43.00   13.1
-81.00 -42.60    7.2
-81.00 -42.20    3.9
-81.00 -41.80    3.3
-81.00 -41.40    1.5
-81.00 -41.00    0.5
-81.00 -40.60    0.1
-81.00 -40.20    0.0
-81.00 -39.80    0.3
-81.00 -39.40    0.2
-81.00 -39.00    0.2
-81.00 -38.60    0.1
-81.00 -38.20    0.3
-81.00 -37.80    0.8
-81.00 -37.40    1.5
-81.00 -37.00    1.4
-81.00 -36.60    1.1
